ID,CDRH1_mean,CDRH1_std,CDRH1_median,CDRH1_max,CDRH1_min,CDRH2_mean,CDRH2_std,CDRH2_median,CDRH2_max,CDRH2_min,CDRH3_mean,CDRH3_std,CDRH3_median,CDRH3_max,CDRH3_min,CDRL1_mean,CDRL1_std,CDRL1_median,CDRL1_max,CDRL1_min,CDRL2_mean,CDRL2_std,CDRL2_median,CDRL2_max,CDRL2_min,CDRL3_mean,CDRL3_std,CDRL3_median,CDRL3_max,CDRL3_min
010101010101040401_pdb,0.583641415076833,0.11397711753940286,0.6211434069827462,0.7210073020175785,0.35092581258416533,0.5471667674343668,0.17413743542988694,0.5402303444123299,0.8176898220036108,0.27738661439336343,0.4762272834294985,0.14311993378931817,0.49397275706998117,0.7230390869075692,0.2666714138599039,0.4722550269177372,0.037682135177647236,0.46891403201942905,0.5296023274886926,0.41350593533401026,0.46106632896794525,0.007411338238842934,0.46364470052533246,0.4685752055793376,0.4509790807991656,0.5025952786515686,0.16563237995939767,0.49904093809027994,0.7106130690514241,0.21346376989007929
010101010101040402_pdb,0.6063418511362607,0.14546501237864826,0.6408862477740525,0.7976854901466648,0.3437910507537678,0.6119946643389498,0.21896701694994666,0.5809770242982486,1.0224884850730576,0.2996776735341006,0.5441978663417071,0.18355608695372527,0.5231372120492456,0.8609418798442229,0.2651371256431811,0.4480325716373768,0.04927875992036035,0.4544616481512337,0.5203175458807014,0.3583863830946141,0.42780722161946794,0.016971414985795078,0.4353979722759687,0.44373058784039426,0.4042931047420408,0.4879549973715743,0.1450397321245898,0.5162329506146668,0.6680439110778184,0.220069993576225
010101010102010101_pdb,0.5925968087921072,0.13224794302288095,0.6213691814171969,0.7582500852127485,0.3562675836562882,0.550087293931697,0.1553185664419773,0.5610568902892683,0.7725073489055877,0.30758648297192515,0.6674923283239135,0.2620485750275204,0.6317385803439968,1.0566494454478819,0.27824494360554997,0.4135001377854352,0.04413857065712087,0.4237216201333778,0.4776907886701026,0.34567635972978905,0.40800656239210076,0.011511102335139231,0.40283708126779305,0.42395975702097977,0.39722284888752935,0.4553241757994205,0.13819566565363667,0.4646390963162665,0.6282768767013146,0.22069171968486362
010101010102010102_pdb,0.6336807737511652,0.13589853523634837,0.6989907073854691,0.7681786482852841,0.3579516176614002,0.5625273220185072,0.17264188946597173,0.5710105903408085,0.8085740935870858,0.27404120088257045,0.5994041824890926,0.22178097846757205,0.6011106351706501,0.9127418355316547,0.26028118516000015,0.4705578045177849,0.05117289225516948,0.46273394842525783,0.5436231498564849,0.40815375484310534,0.4507517645959383,0.01610855238939402,0.45938551039909004,0.4646920003147792,0.4281777830739456,0.493779489280523,0.15864489114604435,0.5080038186611946,0.6811054939486011,0.19988834478046133
010101010102010201_pdb,0.588922995922381,0.12328160742237237,0.6066767578081267,0.7534717360138092,0.35139515682416556,0.5231270870619009,0.13643181997109055,0.5293874411549349,0.7236850987598291,0.3189159912457875,0.6503460294412455,0.26587901239480805,0.6088842829966237,1.1324312530551446,0.2611975957214671,0.4495719514336194,0.05555247129210673,0.4501151221290557,0.5386526421636977,0.3720648949630963,0.430342701991903,0.012806246891861925,0.43802113528266334,0.440708455808741,0.4122985148843046,0.5163529097425801,0.17802472411640313,0.560775925998091,0.738090317539174,0.1938155251378139
010101010102010202_pdb,0.5925252846168046,0.13951707152691803,0.63724009352692,0.7611926332970724,0.33313819922010474,0.5627694188860797,0.14234617907093555,0.5672944686789523,0.7528409933159468,0.33297990333990757,0.6337580438677496,0.2645405651574927,0.6037426461670824,1.1124538691482548,0.2639570470186897,0.4221261416112318,0.033537857256586666,0.4304015351349394,0.4618922266237684,0.3736701389276819,0.4331817534787154,0.027498208495477836,0.4445565448704861,0.45969975789347034,0.3952889576721898,0.5341991289351546,0.1683678205774135,0.5334925078401721,0.7472750211760512,0.2209371716723919
010101010102010301_pdb,0.5838012026841732,0.1208873761646527,0.6132277372904769,0.7291067805201058,0.35650648563761755,0.5551099560533328,0.1669195050885634,0.5729456168105795,0.7852823545035195,0.27022907315531547,0.5845707810312315,0.21589656052422448,0.5533794426668277,0.9787543642555726,0.3042108062055624,0.48146799588601147,0.049437942561935976,0.4607767183638765,0.5547755478478942,0.43191523709178586,0.4198139921430035,0.01774489251065882,0.42597742546813083,0.43779956962461714,0.3956649813362626,0.4869081869584999,0.1522054112459303,0.5323313168374275,0.6573443031797543,0.20184722726310272
010101010102010302_pdb,0.6276993730090139,0.14446837856147288,0.6276756651503603,0.8405979824083476,0.37408289439604114,0.5805680486462503,0.15496872146289667,0.5910269489726087,0.7986258561631364,0.3315433057265848,0.543066497496185,0.18580904987221894,0.5145407519190582,0.8623362354270218,0.26976530688414607,0.4047769794250493,0.03811382500551668,0.4000239541538707,0.4629157167726309,0.3559063696669317,0.405415626596806,0.015509227760138931,0.40448512374081724,0.42485862398948343,0.38690313206011734,0.4341075081664314,0.12070764041925103,0.44957502823389073,0.5665459267655404,0.2011589830644234
010101010102010401_pdb,0.5460355141858287,0.12650147475705395,0.5900388907259558,0.7156942332544118,0.299807709129041,0.5841959630475644,0.19192791208567014,0.5853398464034496,0.859327203709907,0.2832866043506495,0.5762042034958728,0.1952373137472683,0.5780444573913455,0.9019428606034315,0.2669302413961583,0.4318728714095376,0.03934518098035154,0.4394769396600169,0.4843099960738741,0.3764631582363486,0.4371153680175319,0.010314732407567093,0.43447452316172114,0.45085996087227975,0.42601162001859494,0.42859432627065996,0.1220315075221266,0.41844938739965265,0.6087513973046343,0.21468122477689108
010101010102010402_pdb,0.5901245892932835,0.12205908623670339,0.6305249871735163,0.7273060319132818,0.3401288133719943,0.5812245027526479,0.17688897470967058,0.5933673345767935,0.8272077842211282,0.28393593765311625,0.5474540157929866,0.18981312396970398,0.5275174952107241,0.872144924734072,0.26824795632124504,0.4699018238382471,0.048809627650855746,0.49381245474834895,0.5157663272155988,0.3908103003067832,0.3666484302578794,0.012715228791270803,0.3735447944769574,0.3775823789098065,0.34881811738687435,0.5113397449117048,0.17416026633452336,0.5014858995372125,0.7307883634863889,0.22391566953357156
