ID,type,CDRH1,CDRH2,CDRH3,CDRL1,CDRL2,CDRL3
030302020101040402_pdb,std,0.26949049783868395,0.26467851387938457,0.35249625754349556,0.23301473980740114,0.19432523912682362,0.3748669990855872
020301020201040302_pdb,mean,1.0264373170801995,0.8370542165171418,1.058799483563739,0.7139823965044612,0.7236173000096013,0.8894994289363001
020301020201040302_pdb,max,2.412930918575701,1.9677492605317153,2.693621066449031,1.7168772108583334,1.6667957416966548,2.4227504771156725
020301020201040302_pdb,min,0.2942361805491895,0.2498419610490249,0.32971417166357436,0.23415354590886997,0.1931039663691464,0.19375404855355305
020301020201040302_pdb,std,0.3487732688668745,0.28951159143702,0.37803347820032485,0.2205217771133038,0.21774155140505844,0.35476875845005806
020202010203020302_pdb,mean,0.9399381501466302,0.8717502294153273,1.0746712104178975,0.7609742152408181,0.6436406747606506,0.9768789644096414
020202010203020302_pdb,max,2.3518551388555813,1.893208551648919,2.9302717422861906,1.9289301634776088,1.4140435941874707,2.1844454251707552
020202010203020302_pdb,min,0.2526519500088614,0.287650789385821,0.3059092468321693,0.2411899214166329,0.2101586584646933,0.20880003738709207
020202010203020302_pdb,std,0.3355232295622492,0.2774037355053011,0.42865808045089,0.2539814793471312,0.20052128498161997,0.33833549236454563
010101020201040201_pdb,mean,0.9296807911086313,0.9168592626239722,1.1607420310140388,0.6937201215214461,0.7236747607127804,1.0431633662987336
010101020201040201_pdb,max,2.1939534304935924,2.736555147838716,3.751333897891079,1.4849069069866327,1.730433717031971,2.361297698927908
010101020201040201_pdb,min,0.31492424301622235,0.25830858744192375,0.351560129333586,0.19902466025493276,0.1955497200094492,0.24673143910290712
010101020201040201_pdb,std,0.28623901987793887,0.36354173718439814,0.45013875531334774,0.21858707952830803,0.23474869266398946,0.3960480780051685
010301020201040402_pdb,mean,0.8611922334563223,0.8905002231454967,0.967293754824596,0.7092325713247996,0.7152878121962184,1.003502799016066
010301020201040402_pdb,max,1.8776102834952015,2.2513067910692786,2.428944949538092,1.9525114493886673,1.4534099246831749,2.944807930591983
010301020201040402_pdb,min,0.34234075202737824,0.22652305487413893,0.2652136396784071,0.18980725378922653,0.22491028859889123,0.1794103740261652
010301020201040402_pdb,std,0.2510410813259194,0.3296760186556069,0.346048633570477,0.2587896342268233,0.21700953112594384,0.43977735610366764
030202020101040301_pdb,mean,0.8938247317756232,0.9112858121174844,1.0219451184601245,0.7900576049544098,0.7096814465146928,1.0183398100091938
030202020101040301_pdb,max,2.4462607699921612,2.175462435189128,2.6379234067597195,1.76182348825846,1.4134262957907788,2.849504184015978
030202020101040301_pdb,min,0.30250255405937493,0.22355997835750557,0.2714331851021669,0.26175148799368453,0.2229880399385175,0.16409306245880995
030202020101040301_pdb,std,0.28655879896868514,0.3491238977167252,0.36924960118996497,0.24350642132046438,0.22077033722601452,0.43310868352642967
010302020102040101_pdb,mean,0.9669478775488988,0.837693530372792,1.0707643679868002,0.7679216361360066,0.6900374528027456,1.014408494949448
010302020102040101_pdb,max,2.318707291436878,1.8977890748597763,3.151399473308888,1.7688870039561913,1.50190745293441,2.9627137682080478
010302020102040101_pdb,min,0.2346251835254828,0.2509649079183547,0.24826490503942272,0.24366558457768847,0.19989137706211313,0.261464942312186
010302020102040101_pdb,std,0.3517680250002603,0.28417780447865326,0.38725393232889516,0.2474900975586525,0.21899654624214657,0.428761826675645
010202010102030201_pdb,mean,0.9737496539628565,0.8793408854401833,1.0498721000501046,0.6755081782042658,0.6239372571071377,0.9426835829245404
010202010102030201_pdb,max,2.130034062298944,2.1639135326319376,2.2593906647979063,1.7654245276537621,1.262005239708554,2.347755626061239
010202010102030201_pdb,min,0.34843944987137543,0.2698592701087031,0.23557172251991446,0.2333957422313924,0.1772240769406023,0.1840891360456482
010202010102030201_pdb,std,0.3043949205017946,0.3165066122510704,0.32751297467956403,0.2331069115407168,0.18824614570636986,0.340463130364477
010201010101020202_pdb,mean,0.9552316628952114,0.9179253380009798,1.0519935927853292,0.7429268201669635,0.668370952455187,0.902245024936832
010201010101020202_pdb,max,2.4756939404729184,2.258588965694783,2.7036827653317146,1.9268689109265869,1.4575239738373444,2.4194527526678877
010201010101020202_pdb,min,0.31979206365713325,0.25259188460156723,0.22621844869671537,0.24366145653868948,0.2428675393806941,0.25272312639993755
010201010101020202_pdb,std,0.3206340088874404,0.33391872001581474,0.3887256524114899,0.2714379177542266,0.21205860461585277,0.32682422303803976
030101010203010401_pdb,mean,1.0043849529621263,0.9320939091097126,1.0370534944796796,0.7281269365594467,0.670190142629372,0.9098681820340413
030101010203010401_pdb,max,2.212735963239605,2.224665380048417,2.638643500695431,1.6180927604813833,1.625074262167153,1.9332471550902242
030101010203010401_pdb,min,0.3274142826743914,0.2823313175971667,0.34849864278685017,0.25238485885607914,0.21740591531478778,0.21954881717990807
030101010203010401_pdb,std,0.31751302905833223,0.31911108250645825,0.3643850940454447,0.239111002484318,0.22779685527362947,0.30770500818124513
010101010203030101_pdb,mean,0.9619274296326972,0.9120491740861615,1.1523458751437923,0.7392379256768122,0.7221823810914749,0.938003469314744
010101010203030101_pdb,max,2.4518067248260342,2.525598551970926,3.0450168202277554,1.6014995561086138,1.7377546722937638,2.4402824727809502
010101010203030101_pdb,min,0.38192991058009196,0.2100268402585875,0.33362268872598033,0.2591794196742159,0.15794207180409947,0.21418328715337653
010101010203030101_pdb,std,0.3573048483294922,0.3577667139862414,0.3903123941032919,0.2396232807414766,0.24464477472872412,0.33860697686001895
030102020202010302_pdb,mean,0.9668505680620391,0.948626227068186,1.021094024445818,0.7380061866320909,0.70731543204352,0.9255270727207162
030102020202010302_pdb,max,2.513216939625915,2.5931821789154275,2.6898745528245613,1.4520481202984048,1.6504366311498682,2.2364457078818614
030102020202010302_pdb,min,0.3013150920528419,0.2390482076680595,0.3033518848020133,0.24906085434086722,0.15329101615373156,0.23191427443784454
